ind,sex,age_sim,lv_educ,empl_stat,marit_stat,house_memb,chil_u_18_y,nation,religion,soc_econ_stat,prof_ind,prof_stat,count_house,own_field,num_car_house,own_rent_house,edu,temperam,ind_risk_sim,invest_exp_sim,shares,corp_oblig,oth,inv_fund,cash,crypto,gov_bond,deposits,income_sim,pers_exp_sim,house_exp_sim,taxes_sim,transp_telecom_sim,hobby_sim,banking,bk_oprat,bk_dc,bk_cc,bk_acc,ins_prop,ins_life,ins_casco,health_ins,overdraft,cons_cred,mortgage,car_leas,pens_ins,.,lv_educ,empl_stat,marit_stat,house_memb,chil_u_18_y,nation,religion,soc_econ_stat,prof_ind,prof_stat,count_house,own_field,num_car_house,own_rent_house,edu,temperam,ind_risk_sim,invest_exp_sim,shares,corp_oblig,oth,inv_fund,cash,crypto,gov_bond,deposits,income_sim,pers_exp_sim,house_exp_sim,taxes_sim,transp_telecom_sim,hobby_sim,banking,bk_oprat,bk_dc,bk_cc,bk_acc,ins_prop,ins_life,ins_casco,health_ins,overdraft,cons_cred,mortgage,car_leas,pens_ins,,total
21182,2,60,4,4,2,3,1,1,3,0,5,6,1,0,1,0,3,4,0.50,0,0,0,0,0,0,0,0,1,6362,4629,1081,960,1313,872,0,2,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,1
21183,2,82,4,2,2,2,0,1,7,1,10,2,0,0,0,1,5,4,0.39,0,0,0,0,1,0,0,0,1,9457,4842,1272,601,1489,596,1,3,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
21184,1,27,3,3,1,3,2,1,3,0,7,5,1,0,2,1,5,4,0.60,0,0,0,0,0,0,0,0,1,24799,5298,2291,1818,1747,590,0,3,1,0,1,0,0,0,1,0,1,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,,1
21185,2,29,5,3,1,1,1,1,3,1,11,2,0,0,0,1,3,1,0.30,5,0,0,0,0,0,0,0,0,39723,5778,3040,2209,2049,902,0,3,2,0,1,0,0,0,0,0,0,0,0,0,,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21186,2,59,3,4,2,3,1,1,3,1,6,2,1,1,0,1,3,2,0.67,3,0,0,0,0,0,0,0,1,10249,4968,903,611,1416,932,0,4,1,0,1,0,0,0,0,0,0,0,0,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,,1
21187,2,46,5,4,2,3,1,1,7,1,1,5,0,0,0,0,9,3,0.44,0,0,0,0,0,0,0,0,1,5706,4415,111,362,546,919,0,3,3,0,1,0,1,0,0,0,0,0,1,0,,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21188,1,30,4,3,1,2,0,1,3,0,8,2,1,0,0,1,9,1,0.67,4,0,0,0,0,0,0,0,1,5450,4215,356,54,596,18,0,2,1,0,1,0,1,0,0,1,1,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21189,2,70,4,4,1,1,2,1,3,0,5,2,0,0,0,1,5,4,0.33,2,0,0,0,0,0,0,0,1,6012,4278,505,101,686,153,0,3,2,0,1,0,0,0,0,1,1,0,0,0,,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
21190,2,52,4,3,1,3,0,1,3,0,12,2,1,0,1,1,3,1,0.12,0,0,0,0,0,0,0,0,1,10581,4533,1498,645,1236,621,1,3,2,1,1,0,1,0,0,1,1,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21191,1,22,5,3,2,5,1,1,3,1,11,5,0,1,2,1,7,3,0.63,4,0,0,0,0,0,0,0,1,23886,5420,2203,1047,1905,587,0,4,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
21192,1,53,4,3,4,2,1,1,3,1,11,6,0,0,1,1,1,3,0.66,0,0,0,0,0,0,0,0,1,5333,4018,433,275,575,211,0,3,1,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21193,2,57,4,3,3,1,0,1,3,1,5,2,1,0,1,1,3,4,0.52,5,0,0,0,0,0,0,0,1,5588,4031,31,319,958,837,0,2,1,0,1,0,0,0,0,1,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,,1
21194,1,69,1,3,3,4,2,1,3,1,5,2,1,0,2,1,3,3,0.59,0,0,0,0,0,0,0,0,0,11900,4942,840,526,1058,650,0,2,1,0,1,0,0,0,0,0,1,0,0,0,,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
21195,1,52,3,3,2,2,1,1,4,1,5,6,1,0,1,0,7,4,0.44,0,0,0,0,0,0,0,0,1,45808,5567,3898,2384,2274,627,0,2,2,0,1,0,1,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,,1
21196,1,40,4,3,2,2,1,1,2,1,1,2,0,1,1,1,3,3,0.44,0,0,0,0,0,0,0,0,1,6042,4380,372,194,789,716,0,3,1,0,1,0,0,0,0,0,0,0,0,1,,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,,1
21197,1,59,3,4,2,1,1,1,4,1,9,5,0,0,2,1,3,2,0.92,0,0,0,0,0,0,0,0,1,12336,5424,2276,1645,1931,854,0,4,1,0,0,1,0,0,0,1,0,0,1,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,1
21198,1,36,5,4,2,2,2,1,3,1,12,6,1,0,0,1,1,1,0.84,6,0,0,0,0,0,0,0,1,7336,4890,1315,917,1126,977,0,3,2,0,1,0,0,0,0,0,0,0,0,0,,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21199,2,83,3,4,4,1,1,1,3,1,2,5,1,0,0,1,1,1,0.54,0,0,0,0,0,0,0,0,1,6354,4773,1263,729,1421,726,0,3,2,0,0,0,0,1,0,1,1,0,0,0,,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0
21200,2,65,3,3,2,4,0,1,4,1,3,5,1,1,0,1,9,2,0.63,1,0,0,0,0,0,0,0,1,28062,5070,1958,1261,1992,957,0,3,2,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21201,1,58,3,3,3,3,1,1,3,1,10,6,1,0,0,1,1,4,0.35,4,0,0,0,0,0,0,0,1,9482,4987,1217,516,1238,612,0,2,1,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21202,1,50,4,3,4,6,1,1,3,1,11,2,1,0,0,1,3,4,0.45,0,0,0,0,0,0,0,0,0,11994,4843,973,998,1293,540,0,4,1,1,1,0,0,0,0,1,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,,1
21203,1,50,4,3,1,4,2,1,3,0,12,6,1,0,1,1,3,1,0.84,4,0,0,0,0,0,0,1,1,5960,4252,248,268,969,396,0,3,2,0,0,0,0,0,0,0,0,0,1,0,,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,1
21204,1,53,3,4,2,3,1,1,4,0,2,2,0,0,0,1,7,1,0.51,0,0,0,0,0,0,0,0,0,14593,5031,2466,1625,1735,935,0,2,2,1,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21205,1,81,4,3,2,2,0,1,3,1,2,4,0,1,1,1,3,1,0.61,0,0,0,0,0,0,0,0,1,18045,5270,2326,1078,1841,661,0,2,2,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
21206,2,69,3,3,1,1,0,1,3,0,11,6,1,0,1,1,3,3,0.49,0,0,0,0,0,0,0,0,1,8819,4824,1016,619,1400,706,1,3,1,1,0,0,0,0,0,0,0,0,0,1,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,1
21207,1,73,5,4,2,2,2,1,3,0,2,2,0,0,0,0,3,2,0.43,0,0,0,0,0,0,0,0,1,6415,4723,668,542,1029,980,0,3,1,0,1,0,0,0,0,0,0,0,0,0,,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
21208,1,67,3,3,3,4,1,1,3,1,8,2,1,0,0,1,5,1,0.50,0,0,0,0,0,0,0,0,1,5445,4429,29,440,542,460,0,5,1,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21209,1,45,3,3,1,5,0,1,3,1,2,2,0,0,1,0,3,1,0.33,3,0,0,0,0,0,0,0,1,5258,4372,127,356,720,737,0,3,2,1,1,0,0,0,0,0,1,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,1
21210,1,46,4,3,1,2,0,1,3,0,2,1,0,1,0,1,3,2,0.60,0,0,0,0,0,0,0,0,1,5874,4439,597,265,504,435,0,4,2,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21211,1,17,4,3,2,2,1,1,4,0,5,2,2,0,0,1,3,3,0.75,0,0,0,0,0,0,0,0,1,24250,5431,2303,1973,1634,689,0,3,1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0
21212,2,45,3,3,2,1,0,1,3,1,1,1,1,0,1,1,3,1,0.41,0,0,0,0,0,0,0,0,1,5712,4415,450,460,514,240,0,4,2,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21213,2,69,5,3,2,2,0,1,3,1,12,5,1,1,0,1,6,1,0.55,0,0,0,0,0,0,0,0,1,10703,4627,798,925,1140,547,0,3,1,1,1,0,0,0,0,0,0,0,0,0,,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,1
21214,1,16,5,3,1,3,0,1,3,1,9,2,0,0,0,1,7,4,0.50,0,0,0,0,0,0,0,0,1,5550,4218,493,465,922,879,0,2,2,0,1,0,0,0,0,0,0,0,1,0,,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
21215,2,56,3,4,1,2,0,1,3,0,5,4,1,0,1,1,3,1,0.54,0,0,0,0,0,0,0,1,0,7833,4784,1484,759,1130,509,0,3,1,1,1,0,0,0,0,0,1,0,0,1,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,,1
21216,2,33,4,3,4,2,0,1,3,1,2,6,0,1,0,1,7,1,0.49,0,0,0,0,0,0,0,0,0,5904,4448,387,215,875,592,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,1
21217,2,26,1,3,1,3,1,1,3,1,5,2,1,1,0,1,5,1,0.35,6,0,0,0,0,0,0,0,0,6935,4701,605,933,1140,966,0,2,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,,0
21218,1,49,4,2,1,3,1,1,3,1,2,1,0,0,0,0,3,2,0.68,1,0,0,0,0,0,0,0,0,25249,5023,2454,1940,1898,643,0,4,1,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21219,2,41,4,2,1,3,1,1,3,1,11,6,0,0,1,1,3,4,0.36,0,0,0,0,0,0,0,0,1,19188,5596,3924,2048,2330,736,0,3,1,0,1,0,0,0,0,0,1,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21220,2,59,4,1,2,4,0,1,3,1,2,2,1,0,1,1,3,4,0.55,0,0,0,0,0,1,0,0,1,6078,4123,66,328,511,112,0,2,2,1,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,1
21221,2,61,3,3,1,3,1,1,4,0,1,6,0,1,2,1,5,4,0.65,0,0,0,0,0,0,0,0,0,6049,4357,504,198,585,191,0,2,2,0,1,0,0,0,0,1,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21222,1,39,4,3,1,3,2,1,4,1,5,6,1,1,1,1,5,1,0.64,0,0,0,0,0,0,0,1,1,10182,4611,830,746,1249,914,0,4,1,1,1,0,0,0,0,1,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,,1
21223,2,68,5,3,2,1,2,1,3,1,10,6,1,1,0,1,7,3,0.44,0,0,0,0,1,0,0,0,1,9741,4708,889,838,1350,678,0,4,2,0,1,0,0,0,0,0,0,0,0,0,,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
21224,1,30,5,4,1,6,0,1,3,1,2,6,1,0,0,1,3,3,0.62,5,0,0,0,0,0,0,0,0,5548,4434,309,101,864,149,0,2,1,0,1,0,0,0,0,0,0,0,0,0,,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21225,2,70,4,3,1,1,0,1,3,1,5,6,1,0,1,1,1,4,0.42,0,0,0,0,0,0,0,0,1,5631,4055,12,391,505,23,0,2,2,0,1,0,0,0,0,1,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,,1
21226,2,63,2,4,1,2,0,1,3,0,7,4,0,1,0,1,3,4,0.67,0,0,0,0,0,0,0,0,1,6124,4025,35,160,820,541,0,4,2,1,1,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
21227,1,66,4,3,4,2,2,1,3,1,11,5,1,0,0,1,9,2,0.30,4,0,0,0,0,0,0,0,1,5903,4109,74,46,591,86,0,3,2,0,1,0,0,0,0,1,0,0,0,0,,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,,0
21228,2,43,4,3,1,3,0,1,3,1,11,6,0,0,0,1,3,1,0.65,0,0,0,0,0,0,0,0,1,5721,4425,122,485,697,648,1,4,1,1,1,0,0,0,0,0,0,0,0,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,1
21229,1,21,4,3,2,3,3,1,4,0,10,5,0,1,1,1,4,2,0.46,0,0,0,0,0,0,0,1,1,11068,4728,926,671,1033,602,0,3,2,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
21230,1,39,4,3,4,1,1,1,3,1,8,2,1,0,0,1,7,4,0.46,0,0,0,0,0,0,0,0,1,5549,4255,63,15,772,481,0,3,1,1,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,1
21231,1,73,4,3,2,1,3,1,6,1,4,2,0,0,1,1,3,4,0.97,0,0,0,0,0,0,0,1,1,6074,4084,110,59,831,714,0,2,1,1,1,0,0,0,0,0,1,0,0,0,,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,0
21232,1,72,3,2,3,1,0,1,3,1,5,5,1,0,0,1,5,4,0.48,0,0,0,0,0,0,0,0,1,8017,4576,1244,701,1223,682,0,2,1,0,1,0,0,0,0,0,0,0,1,1,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21233,1,68,4,3,2,3,3,1,3,1,2,6,1,0,0,1,3,4,0.43,0,0,0,0,0,0,0,0,0,6508,4620,1069,745,1081,901,0,1,1,0,1,0,0,0,0,1,0,0,0,1,,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,,0
21234,1,41,4,3,1,7,0,1,3,1,5,6,1,0,1,1,4,4,0.52,0,0,0,0,0,0,0,0,1,6050,4052,104,19,900,648,0,3,1,1,1,0,0,0,0,1,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,,1
21235,1,38,3,4,2,1,3,1,3,1,2,4,0,1,1,1,3,4,0.56,0,0,0,0,0,0,0,0,1,5965,4457,512,494,892,12,0,3,1,1,1,0,0,0,0,1,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,1
21236,1,21,5,3,1,3,1,1,3,1,3,2,1,0,0,1,3,4,0.79,0,0,0,0,0,0,0,0,0,7925,4671,1349,940,1417,560,0,4,1,1,1,0,0,0,0,0,0,0,1,1,,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
21237,2,61,3,3,3,2,1,1,3,0,9,6,0,1,0,0,7,4,0.52,0,0,0,0,0,1,0,0,1,5644,4419,103,135,857,157,0,2,2,1,1,0,0,0,0,0,0,0,1,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21238,2,70,4,3,1,2,0,1,3,0,2,5,1,0,0,1,5,1,0.26,1,0,0,0,0,0,0,0,1,5679,4495,47,173,970,667,0,2,2,0,1,0,0,0,0,1,0,0,1,1,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21239,1,29,4,3,1,3,0,1,6,1,4,5,0,1,1,1,1,4,0.49,5,0,0,0,0,0,0,0,1,5233,4050,370,441,709,218,0,4,3,0,1,0,0,0,0,1,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21240,1,64,3,3,1,7,0,1,3,1,5,6,1,0,0,1,4,3,0.58,0,0,0,0,0,0,0,0,1,8409,4744,1157,723,1453,699,0,4,1,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21241,2,57,5,4,1,4,0,1,7,1,8,2,2,0,0,1,3,1,0.35,0,0,0,0,0,0,0,0,0,9895,4616,1310,701,1059,757,0,3,2,0,1,0,0,0,0,0,0,0,0,0,,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21242,2,77,3,2,2,5,1,1,3,1,2,6,0,0,0,1,4,1,0.82,0,0,0,0,0,0,0,1,1,8466,4748,647,555,1445,791,0,3,1,0,1,0,1,0,0,0,0,0,0,0,,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
21243,1,83,3,4,2,1,2,1,3,0,2,6,1,0,0,1,3,3,0.63,4,0,0,0,0,0,0,0,1,10372,4650,1117,578,1044,525,0,3,1,0,1,1,0,0,0,0,0,0,0,0,,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
21244,1,33,1,3,1,4,2,1,2,0,10,1,0,1,2,1,4,4,0.52,0,0,0,0,0,0,0,0,1,10458,4962,783,912,1175,547,0,4,1,0,1,0,0,0,0,0,1,0,1,0,,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
21245,2,45,1,3,1,1,0,1,7,0,5,5,1,0,0,1,5,1,0.21,9,0,0,0,0,0,0,0,0,5379,4008,252,80,972,367,0,3,1,0,1,0,0,0,0,0,1,0,0,0,,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
21246,1,62,3,3,2,1,2,1,3,1,12,2,1,0,1,1,3,4,0.43,0,0,0,0,0,0,0,0,1,6089,4042,442,478,889,67,0,2,0,0,1,0,0,0,0,1,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,1
21247,1,31,5,3,4,2,1,1,3,1,10,5,1,0,0,1,5,1,0.23,4,0,0,0,0,0,0,0,1,5966,4030,502,377,877,171,0,3,1,0,1,0,0,0,0,0,1,0,0,0,,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21248,1,47,5,4,1,2,0,1,3,0,9,6,0,0,0,1,3,1,0.49,0,0,0,0,0,0,0,0,1,5388,4067,174,125,822,53,0,4,2,0,1,0,0,0,0,1,0,0,0,0,,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
